Quality, 
1.22629438553092
1.22629438553092
1.04124245735182
1.11269414049221
1.29203002988462
1.01290283972982
1.31110121992623
1.22518053983729
1.31757060291385
1.07904681718941
1.09219457062836
1.04586264176466
1.00479721102038
1.15230498598213
1.02037276298842
1.45567310017737
1.03481774943021
1.15541912525372
1.05127734598907
1.31962710694837
1.12784112583798
1.23530331841783
1.22807500375373
1.10069815144696
1.18660250143451
1.06581370884227
1.25551386960961
1.09970655889773
1.12893683805788
1.00387612760383
1.07032547853101
1.19807684405159
1.14244679958884
1.04057989541435
1.00641724095063
1.07521026400810
1.25397781887205
1.13472843945201
1.32354497019328
1.04876470663480
1.16244005898823
1.01640325743958
1.00035467287526
1.10126602997308
1.18029574331153
1.04590941737403
1.01345182592030
1.11798484704735
1.13691821881553
1.02023733758407
1.13325405955334
1.06634422075377
1.19226257016986
1.02362362187830
1.15496954398944
1.03507716814489
1.00015707633650
1.13707649897361
1.21343884890447
1.01244337864818
1.04202680907045
1.15778008102970
1.03803073497740
1.09930999131635
1.04093419001892
1.10547866002379
1.04394233715367
1.06571642248652
1.01021271293443
1.44330674451084
1.01818023888557
1.02242218701881
1.08037941586955
1.01932069002849
1.08653009072046
1.10052996564207
1.00239330901487
1.05571393994092
1.04452178234030
1.00007056236464
1.07077441262892
1.37832871075577
1.14505346425421
1.04971431793776
1.03766594574524
1.11375370652515
1.05627331047038
1.08887675427952
1.01289050797407
1.00608459810225
1.09430568887335
1.16624560506037
1.04229546712305
1.09416918134163
1.02865350999381
1.07224064307068
1.02536290439086
1.01742185177782
1.04101920217589
1.03336349838244
1.19522993536486
1.05330089128232
1.01447202161133
1.05039089836940
1.04025911585792
1.11025110325631
1.00003204659229
1.11794727762912
1.05098229001040
1.08587372361064
1.04506453879939
1.01906078200430
1.05792022251336
1.01005507504758
1.00342679566144
1.18557113868785
1.25158863755253
1.01638014364327
1.10256349622004
1.02200282489341
1.05238237684432
1.05154841061908
1.00552251015075
1.01967116518753
1.09867256215623
1.15057040600973
1.11156464295020
1.01711171666104
1.06388064278988
1.01147888840696
1.08464791347582
1.13698269880961
1.07749249011859
1.02180448403059
1.00398786181764
1.02084411462802
1.04704806638687
1.00089204804559
1.06993597689386
1.17078237660228
1.08559232567995
1.04360335567651
1.04074702440753
1.09735632811675
1.04906615932363
1.07210857515463
1.12241815731583
1.07072884004421
1.02498234687340
1.04230006398258
1.22115697750927
1.43906299881104
1.02803823097234
1.05289315630669
1.09640246591628
1.22638475313628
1.06530544614870
1.14375603775776
1.02016326073215
1.01564297149087
1.01845528377762
1.00534467924758
1.01026431659380
1.12660275383693
1.10552136983322
1.01807442475763
1.19200453473195
1.13777965349556
1.05555385643036
1.16268600195088
1.05851005054265
1.03715266258779
1.08296586825632
1.01455892975521
1.10646612075313
1.06007018585686
1.10526886023315
1.15562254479260
1.02898040450521
1.01177920558832
1.14510271975254
1.09569406980619
1.02910708764789
1.00380617904300
1.00366468800777
1.34492936731891
1.10235412389556
1.05490601290254
1.09251209119953
1.09465989635457
1.01945335328849
1.02526356807117
1.20725110756677
1.11192122502236
1.06492609111056
1.03893872106486
1.07710759536811
1.10371017412471
1.04054574449232
1.25857170668772
1.07045619512524
1.01381796065548
1.18699303897249
1.02156466501324
1.04321257311502
1.00353489384226
1.04793614859905
1.09124599044654
1.08534004300074
1.34387264255805
1.09199769213242
1.00311296449071
1.00519427365962
1.08424586026596
1.07315427135482
1.02257702277718
1.07324871783539
1.03185310037527
1.11235137366347
1.00948539072568
1.03675249397633
1.23009182599756
1.00803035646494
1.06941711973246
1.00387434057252
1.16153449465029
1.08723806478731
1.17529233091152
1.10891451788764
1.03431557471099
1.16090315062032
1.11327869089223
1.03215127378346
1.09789295579048
1.28947579647927
1.14263042092847
1.02680172832968
1.30403552005066
1.05997665547510
1.06529154670239
1.10281920339292
1.11907002511603
1.13957395891975
1.05059378420620
1.02752242457057
1.15344876415538
1.10096776191639
1.14667879227159
1.01992152894101
1.02340174367226
1.05183524948112
1.02718530571947
1.02503629883900
1.04748627906247
1.08839942698217
1.00909812500935
1.00802790588803
1.06056436778996
1.10238309915211
1.02144910155759
1.00000314514323
1.04942484747281
1.03654523099121
1.03280474851137
1.00690957086971
1.06999649010282
1.00829913690295
1.07123133139932
1.04440945658280
1.02895881227062
1.09201392924959
1.03883706885209
1.01960019010055
1.03716117643560
1.00330009583498
1.07834165789611
1.18012553343147
1.04243755368744
1.04004320625703
1.08428224258816
1.05415146836242
1.12130088382692
